626	246	8.5898	8.5898	0	0.47136	0.47136	0	0.054874	0.89596
738.3	246.7	16.801	16.801	0	0.80458	0.80458	0	0.047888	0.9086
721.5	246.5	16.801	16.801	0	0.70711	0.70711	0	0.042087	0.91923
297	248	7.3433	7.3433	0	0	0	0	0	1
570.25	248.5	20.032	20.032	0	2.0736	2.0736	0	0.10352	0.81239
900.5	248	10.824	10.824	0	0.89748	0.89748	0	0.082915	0.84687
669.4	252.09	13.77	13.77	0	0.13462	0.13462	0	0.0097764	0.98064
834.71	253.39	8.2077	8.2077	0	0.11791	0.11791	0	0.014366	0.97167
889.88	250.12	10.824	10.824	0	0.42661	0.42661	0	0.039413	0.92416
245	249.5	7.5293	7.5293	0	7.9156	7.9156	0	1.0513	-0.025011
405.08	255.15	26.927	26.927	0	0.8847	0.8847	0	0.032856	0.93638
609.67	251.33	11.451	11.451	0	0.64106	0.64106	0	0.055984	0.89397
842.88	252.65	8.2077	8.2077	0	0.75266	0.75266	0	0.091702	0.832
257.17	252.75	8.372	8.372	0	0.30048	0.30048	0	0.035891	0.9307
490	253.5	19.849	19.849	0	0.5	0.5	0	0.02519	0.95086
515.75	253.25	9.0347	9.0347	0	0.35355	0.35355	0	0.039133	0.92468
965.5	252.5	7.999	7.999	0	1	1	0	0.12502	0.77775
295.83	255.25	7.3433	7.3433	0	0.40585	0.40585	0	0.055268	0.89525
790.59	255.77	12.597	12.597	0	0.63856	0.63856	0	0.050691	0.90351
358	255.5	20.156	20.156	0	0.70711	0.70711	0	0.035082	0.93221
929.5	255.5	10.602	10.602	0	0.88388	0.88388	0	0.083367	0.8461
594.5	256.5	10.666	10.666	0	1.4142	1.4142	0	0.13259	0.76586
898.17	258.62	10.878	10.878	0	0.41271	0.41271	0	0.03794	0.92689
681	259.5	11.211	11.211	0	0	0	0	0	1
805.17	258.17	11.785	11.785	0	1.4337	1.4337	0	0.12166	0.78308
964	260.36	7.999	7.999	0	0.74857	0.74857	0	0.093583	0.82885
169	258.5	14.061	14.061	0	7.2981	7.2981	0	0.51903	0.31663
305.86	259.41	10.858	10.858	0	0.86843	0.86843	0	0.079977	0.85189
755.5	258.5	20.859	20.859	0	11.257	11.257	0	0.53969	0.29896
840.97	261.37	8.9215	8.9215	0	0.87547	0.87547	0	0.098131	0.82128
464.5	270.02	9.7505	9.7505	0	3.7826	3.7826	0	0.38794	0.44099
513.5	262	7.9025	7.9025	0	1.044	1.044	0	0.13211	0.76661
260	263	10.634	10.634	0	1.3038	1.3038	0	0.12261	0.78157
934	265.1	10.602	10.602	0	0.43543	0.43543	0	0.04107	0.9211
704.5	263.5	12.121	12.121	0	11.011	11.011	0	0.90845	0.047972
272.71	268.38	13.121	13.121	0	0.40677	0.40677	0	0.031002	0.93986
918.05	267.32	11.709	11.709	0	0.87317	0.87317	0	0.074573	0.8612
475	266.5	11.076	11.076	0	13.377	13.377	0	1.2078	-0.094106
813.5	266.5	7.1063	7.1063	0	1	1	0	0.14072	0.75328
615.5	267.5	17.187	17.187	0	10.44	10.44	0	0.60746	0.2442
1019.5	267.5	21.378	21.378	0	17.464	17.464	0	0.81694	0.10075
729.7	269.5	19.719	19.719	0	0.24035	0.24035	0	0.012189	0.97592
513.7	269.9	7.9025	7.9025	0	0.53753	0.53753	0	0.06802	0.87262
680.5	270.7	6.5513	6.5513	0	0.54475	0.54475	0	0.083151	0.84646
694.9	270.9	6.7486	6.7486	0	1.1705	1.1705	0	0.17344	0.70439
457.02	276.28	9.7505	9.7505	0	6.3959	6.3959	0	0.65595	0.20776
819	271	7.1063	7.1063	0	6.364	6.364	0	0.89553	0.055112
425.39	272.83	13.217	13.217	0	0.51201	0.51201	0	0.03874	0.92541
998.5	271.5	18.062	18.062	0	13.601	13.601	0	0.75303	0.14088
553.17	273.83	19.985	19.985	0	5.4479	5.4479	0	0.27261	0.57158
587	274.79	16.506	16.506	0	0.37299	0.37299	0	0.022597	0.95581
958	274	6.6907	6.6907	0	6.1984	6.1984	0	0.92641	0.038199
438.5	274.5	13.217	13.217	0	2.9648	2.9648	0	0.22433	0.63355
533.3	276	19.985	19.985	0	0.33085	0.33085	0	0.016555	0.96743
812.23	276.97	9.0216	9.0216	0	0.55082	0.55082	0	0.061055	0.88492
891.83	274.83	11.683	11.683	0	0.33668	0.33668	0	0.028818	0.94398
683.9	276.3	6.5513	6.5513	0	0.31623	0.31623	0	0.048269	0.90791
695.86	277.58	6.7486	6.7486	0	0.64685	0.64685	0	0.095849	0.82507
508.83	276.83	8.1923	8.1923	0	0.58037	0.58037	0	0.070843	0.86769
162.14	279.71	18.335	18.335	0	0.54802	0.54802	0	0.029889	0.94196
232	277.5	20.081	20.081	0	20.545	20.545	0	1.0231	-0.011412
775.58	280.19	11.877	11.877	0	0.43285	0.43285	0	0.036444	0.92968
826.83	278.17	10.617	10.617	0	13.325	13.325	0	1.255	-0.11309
960.13	280.34	5.8375	5.8375	0	0.49909	0.49909	0	0.085497	0.84247
750.67	279.33	8.4541	8.4541	0	0.40281	0.40281	0	0.047647	0.90904
920.17	278.83	11.709	11.709	0	11.157	11.157	0	0.95284	0.024148
367	280	14.835	14.835	0	0.70711	0.70711	0	0.047663	0.90901
763.7	280.1	11.877	11.877	0	1	1	0	0.084195	0.84469
901	282.08	11.683	11.683	0	0.19129	0.19129	0	0.016373	0.96778
253.5	283.19	9.2912	9.2912	0	0.22582	0.22582	0	0.024305	0.95254
273	281.5	11.236	11.236	0	1	1	0	0.088999	0.83655
352.3	282	14.835	14.835	0	0.46731	0.46731	0	0.031499	0.93893
394.62	283.62	27.862	27.862	0	1.0489	1.0489	0	0.037647	0.92744
